feature,missing_pct,non_missing_pct,count,mean,std,min,p25,p50,p75,max
home_playing_top4,0.0,1.0,8442,0.19770196635868278,0.39828970609733483,0.0,0.0,0.0,0.0,1.0
away_playing_top4,0.0,1.0,8442,0.1847903340440654,0.38815037428075416,0.0,0.0,0.0,0.0,1.0
derby_position_gap,0.0,1.0,8442,-0.0008291873963515755,0.3793937318953386,-15.0,0.0,0.0,0.0,9.0
away_rolling_corners,0.07557450841032931,0.9244254915896707,7804,4.893602253219125,1.5975965723808447,0.0,3.8962799953393863,4.764206726628355,5.759257657976603,17.0
home_rolling_tackles_pct,0.14558161573086947,0.8544183842691305,7213,45.40024709595054,23.673049175133986,2.0,12.576702622450156,56.45821572468461,63.11006612826508,92.0
away_rolling_tackles_pct,0.14451551764984602,0.855484482350154,7222,45.39216450790936,23.73345224899719,1.0,12.40332725122781,56.64486715388293,63.08622198587185,100.0
home_rolling_errors_lead_to_shot,0.3158019426676143,0.6841980573323857,5776,0.4007245306967597,0.3268375757590575,0.0,0.1643041066936034,0.34811088606121243,0.5770997159707559,3.0
away_rolling_errors_lead_to_shot,0.31556503198294245,0.6844349680170576,5778,0.39773758430812767,0.32137798006333396,0.0,0.1643041066936034,0.34957646098180545,0.5773664196183391,3.0
odds_model_gap_home,0.1089789149490642,0.8910210850509358,7522,-0.0019920970863023346,0.1098350386207079,-0.4276016769077389,-0.07044625001628475,-0.005727715327171076,0.06251040137316423,0.61037158485319
odds_model_gap_draw,0.1089789149490642,0.8910210850509358,7522,0.011487838416683533,0.0347477254637176,-0.17680899933102084,-0.00623263565019188,0.014211847596655738,0.03203730038354678,0.17531005137659667
odds_model_gap_away,0.1089789149490642,0.8910210850509358,7522,-0.009308860661079449,0.10120609173350585,-0.5793027958708116,-0.06699608612906671,-0.009752627832577854,0.04850171410797415,0.4405254342625408
odds_opening_gap_home,0.1089789149490642,0.8910210850509358,7522,-0.0014357072303838863,0.1122834591567049,-0.4350181123475284,-0.07115079553980981,-0.00349484304416231,0.06626590708070737,0.6143310609353146
odds_opening_gap_draw,0.1089789149490642,0.8910210850509358,7522,0.012250973544608013,0.03250973614122874,-0.1701939603164594,-0.003682954064896174,0.014290372296789311,0.030692112385252386,0.17587116986493115
odds_opening_gap_away,0.1089789149490642,0.8910210850509358,7522,-0.010628385644922377,0.10387495400281979,-0.5793027958708116,-0.07032348269971948,-0.012316636992353816,0.050634364455792974,0.4405254342625408
